tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,root_tweet_id,root_author_id,root_created_at,conversation_group_id
566677,252864,True,Sun Dec 03 02:56:24 +0000 2017,@AmazonHelp I still want the item. Just annoyed that i waited all day for nothing.,566679,566676,566678,252864,Sun Dec 03 01:15:37 +0000 2017,CONV_566678
566679,AmazonHelp,False,Sun Dec 03 03:02:25 +0000 2017,@252864 I can understand your frustration. Did we state what day we would be able to offer a replacement or refund option? Who is the carrier for your shipment: https://t.co/Y5jpI9gRhE? ^ST,,566677,566678,252864,Sun Dec 03 01:15:37 +0000 2017,CONV_566678
572436,231112,True,Sun Dec 03 04:56:16 +0000 2017,@115821 @115850 @1840 @115851 Still you don't have any information about my product it already 48hrs passed what you are doing i don't think that,572435,,572436,231112,Sun Dec 03 04:56:16 +0000 2017,CONV_572436
572435,AmazonHelp,False,Sun Dec 03 05:03:00 +0000 2017,@231112 Apologies for the trouble that you have faced with the delivery of your package. Please connect with our support team from the link here https://t.co/TxK11znixD and we would investigate and help with you. ^KK,,572436,572436,231112,Sun Dec 03 04:56:16 +0000 2017,CONV_572436
573536,193516,True,Sun Dec 03 05:44:32 +0000 2017,@115850 @AmazonHelp Shipment shows delivered but no one delivered. Can you please help? How do I share my order ID?,573535,,573536,193516,Sun Dec 03 05:44:32 +0000 2017,CONV_573536
573535,AmazonHelp,False,Sun Dec 03 05:56:26 +0000 2017,"@193516 That's strange, let us check what went wrong. Please contact us here: https://t.co/rS49hgaADF so that we can assist you accordingly. ^SP",,573536,573536,193516,Sun Dec 03 05:44:32 +0000 2017,CONV_573536
577091,255820,True,Sun Dec 03 09:25:25 +0000 2017,Cheers for the boots @AmazonHelp but they're supposed to be a DVD boxset and some books! https://t.co/7H5eDamuVI,577090,,577091,255820,Sun Dec 03 09:25:25 +0000 2017,CONV_577091
577090,AmazonHelp,False,Sun Dec 03 09:29:54 +0000 2017,"@255820 Hi Gareth, I'm sorry to hear about this! You can organise a return of the item from our Online Returns Centre: http:https://t.co/5RcjVPJgUP. ^PJ",,577091,577091,255820,Sun Dec 03 09:25:25 +0000 2017,CONV_577091
586864,209609,True,Sun Dec 03 15:23:13 +0000 2017,@120533 la livraison le dimanche c'est pour quand à LYON  ? vous savez @132988 peut le faire...,586863,,586864,209609,Sun Dec 03 15:23:13 +0000 2017,CONV_586864
586863,AmazonHelp,False,Sun Dec 03 15:31:00 +0000 2017,@209609 Nous oeuvrons à une amélioration continue de nos méthodes et disponibilités de livraison. ^KD,,586864,586864,209609,Sun Dec 03 15:23:13 +0000 2017,CONV_586864
592047,247041,True,Sun Dec 03 17:38:08 +0000 2017,"Ya llego el paquete que había ordenado con todos los libros 👍
Solo 2 observaciones: llegaron algo maltratados de las pastas y uno algo sucio, nada grave pero a cuidar en envíos😉
@AmazonHelp @116875 https://t.co/tDKSdShiBH",592046,,592047,247041,Sun Dec 03 17:38:08 +0000 2017,CONV_592047
592046,AmazonHelp,False,Sun Dec 03 17:42:00 +0000 2017,@247041 Hola Oscar. Lamentamos mucho lo sucedido. Recuerda que puedes reportar lo sucedido a nuestros compañeros de Servicio al Cliente. ^HC,,592047,592047,247041,Sun Dec 03 17:38:08 +0000 2017,CONV_592047
600280,262361,True,Sun Dec 03 21:03:01 +0000 2017,@AmazonHelp i clicked for an amazon prime free 30 day trial but it seems to have now put my account onto a full prime membership. Please could you advise how i can cancel this as it doesnt give me an option on my account...,600278,,600280,262361,Sun Dec 03 21:03:01 +0000 2017,CONV_600280
600278,AmazonHelp,False,Sun Dec 03 21:11:34 +0000 2017,"@262361 We can help with that, sorry for any inconvenience! You can learn how to cancel your Prime Membership here: https://t.co/cVfQTGYDKM We'll always be here for you when you need us! ^JE",600279,600280,600280,262361,Sun Dec 03 21:03:01 +0000 2017,CONV_600280
600279,262361,True,Sun Dec 03 21:18:46 +0000 2017,@AmazonHelp I've tried that the problem is it has been stuck on this so I can't do anything as it just says my membership will be active soon https://t.co/8ZBLkRbvNE,600281,600278,600280,262361,Sun Dec 03 21:03:01 +0000 2017,CONV_600280
600281,AmazonHelp,False,Sun Dec 03 21:23:27 +0000 2017,"@262361 We want to take a look at this on the account level, Roxanne! For us to be able to do so, please reach us directly via phone or chat here: https://t.co/JzP7hlA23B. Thanks! ^CS",,600279,600280,262361,Sun Dec 03 21:03:01 +0000 2017,CONV_600280
603994,263293,True,Sun Dec 03 22:39:37 +0000 2017,"Listening to Winter Song by Sara Bareilles &amp; Ingrid Michaelson, on the album: The Hotel Café presents... Winter Songs - Thanks @115833",603993,,603994,263293,Sun Dec 03 22:39:37 +0000 2017,CONV_603994
603993,AmazonHelp,False,Sun Dec 03 22:43:28 +0000 2017,"@263293 I'm so glad we could help you with such a fantastic music choice, Patrick! 🎶 ^FD",,603994,603994,263293,Sun Dec 03 22:39:37 +0000 2017,CONV_603994
611073,265289,True,Wed Nov 22 12:52:46 +0000 2017,"@115830 Hi, just wondering why I’ve been sent an empty envelope to an Amazon locker?! Just picked up my ‘package’ from the Fedora locker in York Hospital.",611072,,611073,265289,Wed Nov 22 12:52:46 +0000 2017,CONV_611073
611072,AmazonHelp,False,Wed Nov 22 13:23:00 +0000 2017,"@265289 I'm terribly sorry you were delivered an empty package! This isn't what we want for our customers. I'd like for us to look into this for you. Please reach out to us here https://t.co/JzP7hlA23B.
^AV",,611073,611073,265289,Wed Nov 22 12:52:46 +0000 2017,CONV_611073
612764,265732,True,Wed Nov 22 13:25:01 +0000 2017,"おーい
密林そしてヤマトどうなってんだ〜
22日配達予定で13時には配達中ってなっててそれ以降なにもない(勿論届いていない不在票もない)0:00~23:59の間にお届けなんて書いてあるけど営業時間外でしょ？どうなってんの？",612763,,612764,265732,Wed Nov 22 13:25:01 +0000 2017,CONV_612764
612763,AmazonHelp,False,Wed Nov 22 13:33:26 +0000 2017,@265732 ご心配をおかけしております。お届け予定日を経過しても未着の場合、アマゾンから発送される商品の場合は、カスタマーサービスにて状況をお調べいたします。下記リンクよりお問い合わせください。https://t.co/J6YEizo6qC 　SM,,612764,612764,265732,Wed Nov 22 13:25:01 +0000 2017,CONV_612764
613966,266002,True,Sat Nov 25 06:25:25 +0000 2017,Amazonて届く時商品名とか、なんか書いてあるっけ？,613965,,613966,266002,Sat Nov 25 06:25:25 +0000 2017,CONV_613966
613965,AmazonHelp,False,Sat Nov 25 06:34:51 +0000 2017,@266002 Amazonが発送する商品の場合、商品が露出しないように段ボールや袋で梱包しお届けいたします。伝票にも商品名は記載しません。（個装箱で発送する商品以外） なお、出品者が発送する商品については、出品者に直接お問い合わせください。 RI,613964,613966,613966,266002,Sat Nov 25 06:25:25 +0000 2017,CONV_613966
613964,266002,True,Sat Nov 25 06:36:56 +0000 2017,@AmazonHelp わざわざありがとうございます🙏✨参考になりました💦,613963,613965,613966,266002,Sat Nov 25 06:25:25 +0000 2017,CONV_613966
613963,AmazonHelp,False,Sat Nov 25 06:39:51 +0000 2017,@266002 どうぞよろしくお願いいたします。 EK,,613964,613966,266002,Sat Nov 25 06:25:25 +0000 2017,CONV_613966
617033,266392,True,Wed Nov 22 13:49:46 +0000 2017,Amazon is actually down right now. @115821 @118919,617031,,617033,266392,Wed Nov 22 13:49:46 +0000 2017,CONV_617033
617031,AmazonHelp,False,Wed Nov 22 14:11:35 +0000 2017,"@266392 I see that the Amazon's mobile application is working absolutely fine. If you are unable to access try uninstalling the App and reinstall. If you still have any concerns, please keep us posted. ^MD",617032,617033,617033,266392,Wed Nov 22 13:49:46 +0000 2017,CONV_617033
617032,266392,True,Wed Nov 22 14:14:45 +0000 2017,@AmazonHelp Thanks for the reply. Its when I login to Amazon Associates. https://t.co/hipxOfRxuV,617034,617031,617033,266392,Wed Nov 22 13:49:46 +0000 2017,CONV_617033
617034,AmazonHelp,False,Wed Nov 22 14:29:00 +0000 2017,@266392 Thanks for flagging this to us. We'll get this reviewed internally. Please try again in sometime and keep us posted. ^CB,,617032,617033,266392,Wed Nov 22 13:49:46 +0000 2017,CONV_617033
627716,268664,True,Wed Nov 22 14:53:55 +0000 2017,"@115850 @AmazonHelp @117795 Team, Order 402-1807578-1380314 is not yet delivered, even being a prime customer, which promise 1 Day Delivery.",627715,,627716,268664,Wed Nov 22 14:53:55 +0000 2017,CONV_627716
627715,AmazonHelp,False,Wed Nov 22 15:21:00 +0000 2017,"@268664 I'm sorry for the delay. Please have this reported here: https://t.co/vlvfJr4nN9 and check the latest update on the delivery. 
Please don’t provide your order details as we consider them to be personal information. Our Twitter page is visible to public. ^JC",,627716,627716,268664,Wed Nov 22 14:53:55 +0000 2017,CONV_627716
627745,268675,True,Wed Nov 22 15:10:25 +0000 2017,"MEUS LIVROS CHEGARAM ANTES
Como q para dizer ""Não desista de tudo, é só uma fase ruim, já passa. Anime-se lendo!""
@117086 amo vcs, mt obgg",627744,,627745,268675,Wed Nov 22 15:10:25 +0000 2017,CONV_627745
627744,AmazonHelp,False,Wed Nov 22 15:13:00 +0000 2017,@268675 A paciência acabouu😎. Quais livros comprou? ^MB,627743,627745,627745,268675,Wed Nov 22 15:10:25 +0000 2017,CONV_627745
627743,268675,True,Wed Nov 22 15:16:10 +0000 2017,"@AmazonHelp
Para Sir Philip, com amor-Julia Quinn
Para todos os garotos que já amei-Jenny Han
E Qualquer outro lugar-A.G. Howard
Obg de vdd!",627742,627744,627745,268675,Wed Nov 22 15:10:25 +0000 2017,CONV_627745
627742,AmazonHelp,False,Wed Nov 22 15:18:00 +0000 2017,"@268675 Tudo chega no momento certo, Sensibilidade! 😍 Esperamos que curta muito os livros! 📚 ^DA",,627743,627745,268675,Wed Nov 22 15:10:25 +0000 2017,CONV_627745
63150,130478,True,Wed Nov 01 21:28:01 +0000 2017,@128308 firestick remote voice control works only for prime video but not inside other apps- like @15462. Not efficient,63149,,63150,130478,Wed Nov 01 21:28:01 +0000 2017,CONV_63150
63149,AmazonHelp,False,Wed Nov 01 21:49:49 +0000 2017,@130478 I understand your concern. Kindly connect with us here: https://t.co/ptGnF3PKEB. We'll look into it. ^SQ,,63150,63150,130478,Wed Nov 01 21:28:01 +0000 2017,CONV_63150
633709,270208,True,Wed Nov 22 15:55:57 +0000 2017,Wie in 8 von 10 Fällen ist die Verpackung von @116316 mal wieder eine Frechheit gewesen und das Comic beschädigt. Warum ist es so schwer eure Produkte zu schützen???? Die ganzen teuren Ersatzlieferungen könnte man sich sparen! https://t.co/mCERIqTaNW,633708,,633709,270208,Wed Nov 22 15:55:57 +0000 2017,CONV_633709
633708,AmazonHelp,False,Wed Nov 22 16:35:29 +0000 2017,"@270208 Oh nein, das arme Comic :( 
Um die Verpackung zu verbessern, ist dein Feedback sehr wichtig. Das kannst du unter ""Mein Konto"" über folgenden Link mitteilen:
https://t.co/ilWFWE32oO ^AW",,633709,633709,270208,Wed Nov 22 15:55:57 +0000 2017,CONV_633709
635761,270760,True,Wed Nov 22 16:46:33 +0000 2017,Danke @116316 für die super schnelle Lieferung ins Hotel. Kann ich jetzt die durch den Zoll abgestempelte Rechnung direkt an euch senden für die Rücksendung? https://t.co/1rACGA3pAk,635760,,635761,270760,Wed Nov 22 16:46:33 +0000 2017,CONV_635761
635760,AmazonHelp,False,Wed Nov 22 17:12:38 +0000 2017,@270760 Schau mal hier rein: https://t.co/s91SDxekRb Da findest du alle Infos. Gruß ^AN,,635761,635761,270760,Wed Nov 22 16:46:33 +0000 2017,CONV_635761
637380,271128,True,Wed Nov 22 19:03:14 +0000 2017,"@115821 Hi, I was wondering if you could help me solving an issue.",637379,,637380,271128,Wed Nov 22 19:03:14 +0000 2017,CONV_637380
637379,AmazonHelp,False,Wed Nov 22 19:07:32 +0000 2017,"@271128 Sure! How can we help?
^AV",637378,637380,637380,271128,Wed Nov 22 19:03:14 +0000 2017,CONV_637380
637378,271128,True,Wed Nov 22 19:22:05 +0000 2017,@AmazonHelp Can you follow me to DM you.,637377,637379,637380,271128,Wed Nov 22 19:03:14 +0000 2017,CONV_637380
637377,AmazonHelp,False,Wed Nov 22 19:30:01 +0000 2017,@271128 Sure! You can DM us here! ^AJ https://t.co/1XyLaGkcaN,,637378,637380,271128,Wed Nov 22 19:03:14 +0000 2017,CONV_637380
644785,273038,True,Wed Nov 22 18:14:37 +0000 2017,"En esos momentos que odias Amazon, xq 3 pedidos en menos de 1.5mes no han llegado y resulta que el transportista dice que tu casa no existe...@4496 es el culpable de esos 3 pedidos sin llegar a mi casa...",644783,,644785,273038,Wed Nov 22 18:14:37 +0000 2017,CONV_644785
644783,AmazonHelp,False,Wed Nov 22 18:19:00 +0000 2017,"@273038 Hola, Roxatha. Lamentamos mucho estos inconvenientes. ¿En este momento tienes alguno de estos pedidos pendientes de ser entregados? ^ES",644784,644785,644785,273038,Wed Nov 22 18:14:37 +0000 2017,CONV_644785
644784,273038,True,Wed Nov 22 18:20:48 +0000 2017,"@AmazonHelp tuve que llamar para saber que pasaba y volver a pedir el libro que pedi, y ahi el chico que me atendio verifico quien era el ""culpable"", asi que ahora estoy a la espera del nuevo envio...a ver si esta vez NO me lo mandan con los señores de @4496",644786,644783,644785,273038,Wed Nov 22 18:14:37 +0000 2017,CONV_644785
644786,AmazonHelp,False,Wed Nov 22 18:54:27 +0000 2017,"@273038 Entiendo, lamento cualquier molestia ocasionada. Por favor mantennos al tanto y en caso de cualquier incidencia no dudes en contactarnos. -Kevin S.",,644784,644785,273038,Wed Nov 22 18:14:37 +0000 2017,CONV_644785
646729,273596,True,Wed Nov 22 18:45:02 +0000 2017,"@AmazonHelp when will me scampi fries be getting dispatched? Should have been yesterday and still not been dispatched.

I want fishy fingers. 

Cheers 😏👍",646727,,646729,273596,Wed Nov 22 18:45:02 +0000 2017,CONV_646729
646727,AmazonHelp,False,Wed Nov 22 18:49:27 +0000 2017,@273596 I'm sorry it hasn't shipped! What's the delivery date shown in the confirmation e-mail: https://t.co/JYQP2cD1S8? ^SJ,646728,646729,646729,273596,Wed Nov 22 18:45:02 +0000 2017,CONV_646729
646728,273596,True,Wed Nov 22 18:53:34 +0000 2017,"@AmazonHelp Tomorrow or Friday.

Qualified for free shipping so unsure how it'll be sent, I assume 2nd class?",646730,646727,646729,273596,Wed Nov 22 18:45:02 +0000 2017,CONV_646729
646730,AmazonHelp,False,Wed Nov 22 19:02:56 +0000 2017,"@273596 Thank you for the update! We strive to meet every delivery date given in your order confirmation e-mail.  Please keep us posted if you have further concerns with your parcel, we're here to help! ^AZ",,646728,646729,273596,Wed Nov 22 18:45:02 +0000 2017,CONV_646729
646782,273614,True,Wed Nov 22 18:04:59 +0000 2017,Hey @115821 I think it’s kinda bogus that your customer rep’s response to me asking if I could get a price adjustment on an order that arrived late and damaged and is now almost $80 cheaper less than two weeks later was to send the original cage back-,646781,,646782,273614,Wed Nov 22 18:04:59 +0000 2017,CONV_646782
646781,AmazonHelp,False,Wed Nov 22 18:30:50 +0000 2017,"@273614 I'm so sorry to hear about the experience you've had with the cage!  While it is true that Amazon does not price match, please reach out to us so we can see what options we may have available to assist. https://t.co/hApLpMlfHN  Thank you! ^WB",,646782,646782,273614,Wed Nov 22 18:04:59 +0000 2017,CONV_646782
65777,131045,True,Thu Nov 30 08:22:43 +0000 2017,"When will @115830 dispatch my DVDs? 🙈 I’m not (that) impatient or anything, I just really want to finally have the boxset in my hands and mesmerizing this collection ❤️ https://t.co/ekR4bhdLLP",65776,,65777,131045,Thu Nov 30 08:22:43 +0000 2017,CONV_65777
65776,AmazonHelp,False,Thu Nov 30 08:38:52 +0000 2017,"@131045 Hi, your order can be dispatched right up until close to the delivery date. A week can seem like forever when it's the Gilmore Girls you're waiting for! 😍 Let us know if you don't receive your order by the date advised.^ES",65775,65777,65777,131045,Thu Nov 30 08:22:43 +0000 2017,CONV_65777
65775,131045,True,Thu Nov 30 08:44:49 +0000 2017,"@AmazonHelp Thank you for the quick answer, I will if it happens! 🙈",65774,65776,65777,131045,Thu Nov 30 08:22:43 +0000 2017,CONV_65777
65774,AmazonHelp,False,Thu Nov 30 08:48:00 +0000 2017,@131045 Thank you:) You have a lovely day!^GA,,65775,65777,131045,Thu Nov 30 08:22:43 +0000 2017,CONV_65777
663764,278192,True,Thu Nov 23 02:18:40 +0000 2017,"@AmazonHelp hell can you delay my package to monday? The promised date was monday anyway but it said that it will be delivered this friday. I wont be home friday, hope you can delay my package",663763,,663764,278192,Thu Nov 23 02:18:40 +0000 2017,CONV_663764
663763,AmazonHelp,False,Thu Nov 23 02:23:56 +0000 2017,@278192 We'd like to look into this with you! Please reach us here: https://t.co/hApLpMlfHN ^AG,,663764,663764,278192,Thu Nov 23 02:18:40 +0000 2017,CONV_663764
671275,280148,True,Thu Nov 23 00:46:34 +0000 2017,Somehow @117093 didn’t process my order so no thanksgiving for me tomorrow. I was so looking forward to beer can chicken and stuffing,671274,,671275,280148,Thu Nov 23 00:46:34 +0000 2017,CONV_671275
